 20220527-210854,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_015_cf6fdabe --gpu 6,[exp_id] DLRM_avazu_x1_015_cf6fdabe,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.745650 - logloss: 0.396405,[test] AUC: 0.763934 - logloss: 0.366904
 20220527-211416,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_013_0c56f4dc --gpu 4,[exp_id] DLRM_avazu_x1_013_0c56f4dc,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.745650 - logloss: 0.396405,[test] AUC: 0.763934 - logloss: 0.366904
 20220527-213853,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_017_00acb77b --gpu 1,[exp_id] DLRM_avazu_x1_017_00acb77b,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.745650 - logloss: 0.396405,[test] AUC: 0.763934 - logloss: 0.366904
 20220527-210335,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_009_111ae105 --gpu 0,[exp_id] DLRM_avazu_x1_009_111ae105,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.745750 - logloss: 0.396446,[test] AUC: 0.763096 - logloss: 0.367770
 20220527-210343,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_007_ca92f51a --gpu 6,[exp_id] DLRM_avazu_x1_007_ca92f51a,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.745750 - logloss: 0.396446,[test] AUC: 0.763096 - logloss: 0.367770
 20220527-210351,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_011_c8553c25 --gpu 2,[exp_id] DLRM_avazu_x1_011_c8553c25,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.745750 - logloss: 0.396446,[test] AUC: 0.763096 - logloss: 0.367770
 20220527-212227,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_021_c2558034 --gpu 3,[exp_id] DLRM_avazu_x1_021_c2558034,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.746194 - logloss: 0.396235,[test] AUC: 0.762923 - logloss: 0.367645
 20220527-212858,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_019_29199097 --gpu 1,[exp_id] DLRM_avazu_x1_019_29199097,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.746194 - logloss: 0.396235,[test] AUC: 0.762923 - logloss: 0.367645
 20220527-212923,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_023_334c5718 --gpu 5,[exp_id] DLRM_avazu_x1_023_334c5718,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.746194 - logloss: 0.396235,[test] AUC: 0.762923 - logloss: 0.367645
 20220527-210841,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_001_85125f85 --gpu 0,[exp_id] DLRM_avazu_x1_001_85125f85,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.744539 - logloss: 0.396590,[test] AUC: 0.762521 - logloss: 0.367635
 20220527-210852,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_003_97920eb4 --gpu 2,[exp_id] DLRM_avazu_x1_003_97920eb4,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.744539 - logloss: 0.396590,[test] AUC: 0.762521 - logloss: 0.367635
 20220527-211416,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_005_4845436c --gpu 4,[exp_id] DLRM_avazu_x1_005_4845436c,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.744539 - logloss: 0.396590,[test] AUC: 0.762521 - logloss: 0.367635
 20220527-211609,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_022_268de2b8 --gpu 7,[exp_id] DLRM_avazu_x1_022_268de2b8,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.743924 - logloss: 0.397966,[test] AUC: 0.761246 - logloss: 0.368581
 20220527-212220,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_020_5df8660c --gpu 3,[exp_id] DLRM_avazu_x1_020_5df8660c,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.743924 - logloss: 0.397966,[test] AUC: 0.761246 - logloss: 0.368581
 20220527-212444,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_024_3df9ae3c --gpu 7,[exp_id] DLRM_avazu_x1_024_3df9ae3c,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.743924 - logloss: 0.397966,[test] AUC: 0.761246 - logloss: 0.368581
 20220527-204013,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_014_20119669 --gpu 5,[exp_id] DLRM_avazu_x1_014_20119669,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.744722 - logloss: 0.397340,[test] AUC: 0.760991 - logloss: 0.368918
 20220527-204029,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_016_d73223a8 --gpu 7,[exp_id] DLRM_avazu_x1_016_d73223a8,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.744722 - logloss: 0.397340,[test] AUC: 0.760991 - logloss: 0.368918
 20220527-211905,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_018_b0f83b1c --gpu 5,[exp_id] DLRM_avazu_x1_018_b0f83b1c,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.744722 - logloss: 0.397340,[test] AUC: 0.760991 - logloss: 0.368918
 20220527-202330,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_010_32f22fbc --gpu 1,[exp_id] DLRM_avazu_x1_010_32f22fbc,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.500007 - logloss: 0.452765,[test] AUC: 0.500005 - logloss: 0.429077
 20220527-202336,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_012_72dfe4d2 --gpu 3,[exp_id] DLRM_avazu_x1_012_72dfe4d2,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.500007 - logloss: 0.452765,[test] AUC: 0.500005 - logloss: 0.429077
 20220527-202342,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_008_857b9e9f --gpu 7,[exp_id] DLRM_avazu_x1_008_857b9e9f,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.500007 - logloss: 0.452765,[test] AUC: 0.500005 - logloss: 0.429077
 20220527-202331,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_006_c2a223e2 --gpu 5,[exp_id] DLRM_avazu_x1_006_c2a223e2,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.500000 - logloss: 0.452810,[test] AUC: 0.500000 - logloss: 0.429198
 20220527-202332,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_002_6ec407b1 --gpu 1,[exp_id] DLRM_avazu_x1_002_6ec407b1,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.500000 - logloss: 0.452810,[test] AUC: 0.500000 - logloss: 0.429198
 20220527-202337,[command] python run_expid.py --version pytorch --config Avazu/DLRM_avazu_x1/DLRM_avazu_x1_tuner_config_01 --expid DLRM_avazu_x1_004_4daead8d --gpu 3,[exp_id] DLRM_avazu_x1_004_4daead8d,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.500000 - logloss: 0.452810,[test] AUC: 0.500000 - logloss: 0.429198
