 20220907-022601,[command] python run_expid.py --config Amazon/BST_amazonelectronics_x1/BST_amazonelectronics_x1_tuner_config_09 --expid BST_amazonelectronics_x1_044_3f4303a7 --gpu 7,[exp_id] BST_amazonelectronics_x1_044_3f4303a7,[dataset_id] amazonelectronics_x1_b7a43f49,[train] N.A.,[val] gAUC: 0.884108 - AUC: 0.886424 - logloss: 0.430077,[test] gAUC: 0.884108 - AUC: 0.886424 - logloss: 0.430077
 20220906-233047,[command] python run_expid.py --config Amazon/BST_amazonelectronics_x1/BST_amazonelectronics_x1_tuner_config_09 --expid BST_amazonelectronics_x1_015_02070fd7 --gpu 6,[exp_id] BST_amazonelectronics_x1_015_02070fd7,[dataset_id] amazonelectronics_x1_b7a43f49,[train] N.A.,[val] gAUC: 0.883183 - AUC: 0.885624 - logloss: 0.429610,[test] gAUC: 0.883183 - AUC: 0.885624 - logloss: 0.429610
 20220906-233046,[command] python run_expid.py --config Amazon/BST_amazonelectronics_x1/BST_amazonelectronics_x1_tuner_config_09 --expid BST_amazonelectronics_x1_011_78a6fe1e --gpu 2,[exp_id] BST_amazonelectronics_x1_011_78a6fe1e,[dataset_id] amazonelectronics_x1_b7a43f49,[train] N.A.,[val] gAUC: 0.881915 - AUC: 0.885055 - logloss: 0.431229,[test] gAUC: 0.881915 - AUC: 0.885055 - logloss: 0.431229
 20220907-021721,[command] python run_expid.py --config Amazon/BST_amazonelectronics_x1/BST_amazonelectronics_x1_tuner_config_09 --expid BST_amazonelectronics_x1_036_f67decda --gpu 4,[exp_id] BST_amazonelectronics_x1_036_f67decda,[dataset_id] amazonelectronics_x1_b7a43f49,[train] N.A.,[val] gAUC: 0.881452 - AUC: 0.883785 - logloss: 0.434862,[test] gAUC: 0.881452 - AUC: 0.883785 - logloss: 0.434862
 20220906-232909,[command] python run_expid.py --config Amazon/BST_amazonelectronics_x1/BST_amazonelectronics_x1_tuner_config_09 --expid BST_amazonelectronics_x1_009_b2ddd152 --gpu 0,[exp_id] BST_amazonelectronics_x1_009_b2ddd152,[dataset_id] amazonelectronics_x1_b7a43f49,[train] N.A.,[val] gAUC: 0.880797 - AUC: 0.883428 - logloss: 0.434222,[test] gAUC: 0.880797 - AUC: 0.883428 - logloss: 0.434222
 20220907-021902,[command] python run_expid.py --config Amazon/BST_amazonelectronics_x1/BST_amazonelectronics_x1_tuner_config_09 --expid BST_amazonelectronics_x1_040_b0474307 --gpu 2,[exp_id] BST_amazonelectronics_x1_040_b0474307,[dataset_id] amazonelectronics_x1_b7a43f49,[train] N.A.,[val] gAUC: 0.880781 - AUC: 0.883408 - logloss: 0.431657,[test] gAUC: 0.880781 - AUC: 0.883408 - logloss: 0.431657
 20220907-012525,[command] python run_expid.py --config Amazon/BST_amazonelectronics_x1/BST_amazonelectronics_x1_tuner_config_09 --expid BST_amazonelectronics_x1_028_360bf224 --gpu 4,[exp_id] BST_amazonelectronics_x1_028_360bf224,[dataset_id] amazonelectronics_x1_b7a43f49,[train] N.A.,[val] gAUC: 0.880776 - AUC: 0.883890 - logloss: 0.431430,[test] gAUC: 0.880776 - AUC: 0.883890 - logloss: 0.431430
 20220906-233302,[command] python run_expid.py --config Amazon/BST_amazonelectronics_x1/BST_amazonelectronics_x1_tuner_config_09 --expid BST_amazonelectronics_x1_019_475418f9 --gpu 2,[exp_id] BST_amazonelectronics_x1_019_475418f9,[dataset_id] amazonelectronics_x1_b7a43f49,[train] N.A.,[val] gAUC: 0.880667 - AUC: 0.883395 - logloss: 0.433040,[test] gAUC: 0.880667 - AUC: 0.883395 - logloss: 0.433040
 20220906-233305,[command] python run_expid.py --config Amazon/BST_amazonelectronics_x1/BST_amazonelectronics_x1_tuner_config_09 --expid BST_amazonelectronics_x1_023_d5061b98 --gpu 6,[exp_id] BST_amazonelectronics_x1_023_d5061b98,[dataset_id] amazonelectronics_x1_b7a43f49,[train] N.A.,[val] gAUC: 0.880636 - AUC: 0.883055 - logloss: 0.433829,[test] gAUC: 0.880636 - AUC: 0.883055 - logloss: 0.433829
 20220906-230017,[command] python run_expid.py --config Amazon/BST_amazonelectronics_x1/BST_amazonelectronics_x1_tuner_config_09 --expid BST_amazonelectronics_x1_017_bd71a106 --gpu 0,[exp_id] BST_amazonelectronics_x1_017_bd71a106,[dataset_id] amazonelectronics_x1_b7a43f49,[train] N.A.,[val] gAUC: 0.880620 - AUC: 0.883080 - logloss: 0.431896,[test] gAUC: 0.880620 - AUC: 0.883080 - logloss: 0.431896
